Name,Scores,Questions,link,title,cc
,,,http://books.uc.pt/book?book=166,Sousa Martins: ciência e espiritualismo,0.0
,,,http://books.uc.pt/book?book=167,"Virchow: medicina, ciência e sociedade no seu tempo",0.0
,,,http://books.uc.pt/book?book=153,"Línguas em contacto: ""saber sobre"" o que as distingue: análise de competências metalinguísticas de crianças mirandesas em idade escolar",0.0
,,,http://books.uc.pt/book?book=134,Aspectos práticos da avaliação do dano corporal em direito civil,1.0
,,,http://books.uc.pt/book?book=149,História breve das misericórdias portuguesas,1.0
,,,http://books.uc.pt/book?book=150,Implementing reforms in a public sector accounting,0.0
,,,http://books.uc.pt/book?book=160,Partidos e programas,0.0
,,,http://books.uc.pt/book?book=154,Metafísica,0.0
,,,http://books.uc.pt/book?book=136,Catalysis from theory to application: an integrated course,0.0
,,,http://books.uc.pt/book?book=140,Conferências Médicas (“Medical lectures”),0.0
,,,http://books.uc.pt/book?book=142,Epopeia e antiepopeia de Virgílio a Alegre,0.0
,,,http://books.uc.pt/book?book=159,Os lugares e a saúde,0.0
,,,http://books.uc.pt/book?book=146,Física em medicina nuclear,0.0
,,,http://books.uc.pt/book?book=145,Estudos de literatura alemã e portuguesa,0.0
,,,http://books.uc.pt/book?book=152,Leonardo Coimbra e a I Primeira República,1.0
,,,http://books.uc.pt/book?book=155,Norma e transgressão,1.0
,,,http://books.uc.pt/book?book=138,Coimbra: a montagem do cenário urbano,0.0
,,,http://books.uc.pt/book?book=110,Hidráulica urbana: sistemas de abastecimento de água,1.0
,,,http://books.uc.pt/book?book=111,Histologia: texto e imagens,0.0
,,,http://books.uc.pt/book?book=118,O Órgão Barroco da Capela da Universidade de Coimbra/The Baroque Organ of Coimbra University Chapel,1.0
,,,http://books.uc.pt/book?book=109,Galeria de retratos a óleo de antigos professores da Faculdade de Direito,1.0
,,,http://books.uc.pt/book?book=120,O sector da energia eléctrica na União Europeia: evolução e perspectivas,1.0
,,,http://books.uc.pt/book?book=126,,1.0
,,,http://books.uc.pt/book?book=114,Memórias de um ferreiro,1.0
,,,http://books.uc.pt/book?book=128,Teoria da Educação - Contributos Ibéricos,1.0
,,,http://books.uc.pt/book?book=112,Los sistemas automatizados de acceso a la información bibliográfica: evaluación y tendencias en la era de Internet,1.0
,,,http://books.uc.pt/book?book=116,Nos bastidores da ciência 20 anos depois,1.0
,,,http://books.uc.pt/book?book=129,Uma biblioteca fascista em Portugal,1.0
,,,http://books.uc.pt/book?book=106,Decisão: perspectivas interdisciplinares,1.0
,,,http://books.uc.pt/book?book=125,Progresso e religião: a república no Brasil e em Portugal (1889/1910),1.0
,,,http://books.uc.pt/book?book=108,Félix de Avelar Brotero: uma história natural,1.0
,,,http://books.uc.pt/book?book=130,Vítimas e violências na Lisboa da I República,1.0
,,,http://books.uc.pt/book?book=119,O Processo SAAL e a arquitectura no 25 de abril de 1974,1.0
,,,http://books.uc.pt/book?book=115,Método e métodos do pensamento filosófico,1.0
,,,http://books.uc.pt/book?book=127,,1.0
,,,http://books.uc.pt/book?book=117,O Museu Nacional da Ciência e da Técnica (1971-1976),1.0
,,,http://books.uc.pt/book?book=124,Profetismo e espiritualidade de Camões a Pascoaes,1.0
,,,http://books.uc.pt/book?book=107,Espectroscopia de ressonância magnética e nuclear,1.0
,,,http://books.uc.pt/book?book=113,Manual de genética médica,1.0
,,,http://books.uc.pt/book?book=121,O valor (des)educativo da publicidade,1.0
,,,http://books.uc.pt/book?book=122,Orações de Sapiência da Faculdade de Direito,1.0
,,,http://books.uc.pt/book?book=123,Pousadas de Portugal: reflexos da arquitectura portuguesa do Século XX,1.0
,,,http://books.uc.pt/book?book=69,"A natureza, as suas histórias e os seus caminhos",0.0
,,,http://books.uc.pt/book?book=70,Apontamentos das lições de Psiquiatria,0.0
,,,http://books.uc.pt/book?book=73,Biomatemática: uma introdução para o curso de Medicina,1.0
,,,http://books.uc.pt/book?book=75,Chancelaria de D. Afonso III: livro I: vol.2,1.0
,,,http://books.uc.pt/book?book=77,"Ciências da educação: epistemologia, identidade e perspectivas",1.0
,,,http://books.uc.pt/book?book=79,Desenho: percepção e investigação formal,0.0
,,,http://books.uc.pt/book?book=80,,0.0
,,,http://books.uc.pt/book?book=82,Epigrafia: as pedras que falam,1.0
,,,http://books.uc.pt/book?book=85,Hidráulica urbana: sistemas de abastecimento de água,0.0
,,,http://books.uc.pt/book?book=86,Histologia: texto e imagens,0.0
,,,http://books.uc.pt/book?book=87,História ecológico-institucional do corpo,0.0
,,,http://books.uc.pt/book?book=89,Introdução à teoria da distribuição de tempos de residência,1.0
,,,http://books.uc.pt/book?book=91,Miguel Bombarda (1851-1910) e singularidades de uma época,0.0
,,,http://books.uc.pt/book?book=94,O poder da arte: o Estado Novo e a cidade universitária de Coimbra,0.0
,,,http://books.uc.pt/book?book=95,Ortopedia e traumatologia: noções essenciais,0.0
,,,http://books.uc.pt/book?book=97,Política de dividendos e estrutura do capital: respostas e dúvidas do estado da arte,0.0
,,,http://books.uc.pt/book?book=99,Prática de computação,1.0
,,,http://books.uc.pt/book?book=100,"Rotas da natureza: cientistas, viagens, expedições, instituições",0.0
,,,http://books.uc.pt/book?book=102,Sidónio e Sidonismo: vol. II história de um caso político,1.0
,,,http://books.uc.pt/book?book=103,Sob o signo de Medeia,1.0
,,,http://books.uc.pt/book?book=72,Atlas de patologia cirúrgica,0.0
,,,http://books.uc.pt/book?book=92,O canto da paixão nos séculos XVI e XVII: a singularidade portuguesa,0.0
,,,http://books.uc.pt/book?book=74,Chancelaria de D. Afonso III: livro I: vol.1,1.0
,,,http://books.uc.pt/book?book=76,"Ciência e experiência: formação de médicos, boticários, naturalistas e matemáticos",0.0
,,,http://books.uc.pt/book?book=78,Curso de imagiologia clínica (DVD),0.0
,,,http://books.uc.pt/book?book=81,Egas Moniz e o prémio Nobel,0.0
,,,http://books.uc.pt/book?book=71,"Arlindo Vicente e o Estado Novo: história, cultura e política",0.0
,,,http://books.uc.pt/book?book=84,Furor: ensaios sobre a obra dramática de Hélia Correia,0.0
,,,http://books.uc.pt/book?book=90,Mar greco-latino,1.0
,,,http://books.uc.pt/book?book=96,Os bispos de Portugal e do império (1495-1777),0.0
,,,http://books.uc.pt/book?book=83,Esta danada caixa preta só a murro é que funciona: CITAC 50 anos,0.0
,,,http://books.uc.pt/book?book=93,O mundo à minha procura: Ruben A. Trinta anos depois (estudos),0.0
,,,http://books.uc.pt/book?book=104,Teatro neolatino em Portugal no contexto da Europa: 450 anos de Diogo de Teive,1.0
,,,http://books.uc.pt/book?book=101,Sidónio e Sidonismo: vol. I história de uma vida,1.0
,,,http://books.uc.pt/book?book=88,Imprensa estudantil de Coimbra: : vol.1: repertório analítico (século XIX),0.0
,,,http://books.uc.pt/book?book=105,Termodinâmica e propriedades termofísicas: vol.1 termodinâmica das fases,0.0
,,,http://books.uc.pt/book?book=54,Fundo especial bibliográfico do Instituto de Estudos Clássicos,0.0
,,,http://books.uc.pt/book?book=57,Instituto de Estudos Clássicos: um passado com futuro,1.0
,,,http://books.uc.pt/book?book=58,Memórias e trabalhos da minha vida: vol. I,0.0
,,,http://books.uc.pt/book?book=59,Memórias e trabalhos da minha vida: vol. II,0.0
,,,http://books.uc.pt/book?book=60,Memórias e trabalhos da minha vida: vol. III,0.0
,,,http://books.uc.pt/book?book=65,Para um Ruben global: catálogo bibliográfico documental,0.0
,,,http://books.uc.pt/book?book=66,Técnicas de diagnóstico com raios X: aspectos físicos e biofísicos,0.0
,,,http://books.uc.pt/book?book=68,,0.0
,,,http://books.uc.pt/book?book=56,Génese e consolidação da ideia de Europa III: o mundo romano,0.0
,,,http://books.uc.pt/book?book=49,Biofísica médica,0.0
,,,http://books.uc.pt/book?book=50,Com Paulo Quintela à mesa da tertúlia: no centenário do seu nascimento,0.0
,,,http://books.uc.pt/book?book=51,Einstein entre nós: a recepção de Einstein em Portugal de 1905 a 1955,1.0
,,,http://books.uc.pt/book?book=53,Ésquilo: o primeiro dramaturgo europeu,0.0
,,,http://books.uc.pt/book?book=55,Génese e consolidação da ideia de Europa I: de Homero ao fim da época clássica,0.0
,,,http://books.uc.pt/book?book=67,Termodinâmica e propriedades termofísicas II,0.0
,,,http://books.uc.pt/book?book=52,Espectroscopias vibracional e electrónica,0.0
,,,http://books.uc.pt/book?book=62,"O governo da educação em Portugal: legitimação e contigência na escola secundária, 1974-1991",0.0
,,,http://books.uc.pt/book?book=64,O poder local em tempo de globalização: uma história e um futuro,0.0
,,,http://books.uc.pt/book?book=48,Anorexia mental (1947),0.0
,,,http://books.uc.pt/book?book=61,Missão botânica: Angola [1927-1937],0.0
,,,http://books.uc.pt/book?book=63,O órgão barroco da capela da Universidade de Coimbra ,0.0
,,,http://books.uc.pt/book?book=30,A historiografia dos descobrimentos,0.0
,,,http://books.uc.pt/book?book=32,Biomatemática: uma introdução para o curso de Medicina,1.0
,,,http://books.uc.pt/book?book=33,"Carlos Seixas, de Coimbra",0.0
,,,http://books.uc.pt/book?book=39,Doutoramentos honoris causa da Faculdade de Medicina da Universidade de Coimbra,0.0
,,,http://books.uc.pt/book?book=42,Nomos: direito e sociedade na Antiguidade Clássica,0.0
,,,http://books.uc.pt/book?book=45,Química de polímeros,0.0
,,,http://books.uc.pt/book?book=37,"Diálogo de civilizações: viagens ao fundo da História, em busca do tempo perdido",0.0
,,,http://books.uc.pt/book?book=47,,0.0
,,,http://books.uc.pt/book?book=36,Desafios de engenharia em Portugal,0.0
,,,http://books.uc.pt/book?book=31,Assina quem sabe e lê quem pode,1.0
,,,http://books.uc.pt/book?book=41,Modelação em hidráulica fluvial e ambiente,0.0
,,,http://books.uc.pt/book?book=44,Percursos académico e profissional do estudante com deficiência na Universidade de Coimbra (1989-2003),0.0
,,,http://books.uc.pt/book?book=1230,Toto notus in orbe Martialis: celebração de Marcial 1900 anos após a sua morte,1.0
,,,http://books.uc.pt/book?book=43,O retrato literário e a biografia como estratégia de teorização política,0.0
,,,http://books.uc.pt/book?book=34,,0.0
,,,http://books.uc.pt/book?book=35,Cognition et émotions,0.0
,,,http://books.uc.pt/book?book=38,Doutoramento honoris causa de José Saramago,0.0
,,,http://books.uc.pt/book?book=46,Teias matemáticas: frentes na ciência e na sociedade,1.0
,,,http://books.uc.pt/book?book=40,Fluir perene: a cultura clássica em escritores portugueses contemporâneos,0.0
,,,http://books.uc.pt/book?book=20,A geologia da engenharia e os recursos geológicos: vol. II: recursos geológicos e formação,0.0
,,,http://books.uc.pt/book?book=21,A geologia de engenharia e os recursos geológicos vol. I,0.0
,,,http://books.uc.pt/book?book=22,Biofísica médica,0.0
,,,http://books.uc.pt/book?book=26,O Prof. Doutor Costa Simões: o passado como exemplo no futuro,0.0
,,,http://books.uc.pt/book?book=28,R-NetCad: sistemas urbanos de drenagem de águas (software profissional),0.0
,,,http://books.uc.pt/book?book=29,Riscos naturais e acção antrópica: estudos e reflexões,0.0
,,,http://books.uc.pt/book?book=23,Cinética química,0.0
,,,http://books.uc.pt/book?book=25,Manual de genética médica,0.0
,,,http://books.uc.pt/book?book=24,"Fronteiras da ciência: desenvolvimentos recentes, desafios futuros",1.0
,,,http://books.uc.pt/book?book=27,Programação linear multiobjectivo,0.0
,,,http://books.uc.pt/book?book=18,Orações de sapiência da Faculdade de Letras 1912-1995,0.0
,,,http://books.uc.pt/book?book=19,Percurso de um reitor da Universidade de Coimbra [1998-2002],0.0
,,,http://books.uc.pt/book?book=17,Modelos de organización territorial en la Raya Central Ibérica,0.0
,,,http://books.uc.pt/book?book=14,Academia de Coimbra (1880-1926): contributo para a sua história,0.0
,,,http://books.uc.pt/book?book=16,Cancro do recto: excisão total do mesorrecto,0.0
,,,http://books.uc.pt/book?book=15,,0.0
,,,http://books.uc.pt/book?book=10,"Imprensa da Universidade de Coimbra: a história, os homens e os livros",1.0
,,,http://books.uc.pt/book?book=12,Orações de sapiência da Faculdade de Medicina 1845-2000,0.0
,,,http://books.uc.pt/book?book=11,Imprensa da Universidade de Coimbra: uma história dentro da história,0.0
,,,http://books.uc.pt/book?book=7,Aljubarrota Revisitada,1.0
,,,http://books.uc.pt/book?book=13,Zonas húmidas costeiras e ordenamento territorial: o caso do estuário do Mondego,0.0
,,,http://books.uc.pt/book?book=8,H-NetCad: projecto assistido por computador de sistemas urbanos de abastecimento de água,0.0
,,,http://books.uc.pt/book?book=9,H-NetCad: sistemas urbanos de abastecimento de água (software profissional),0.0
,,,http://books.uc.pt/book?book=4,O espírito olímpico no novo milénio,0.0
,,,http://books.uc.pt/book?book=5,O Marquês de Pombal e a universidade,0.0
,,,http://books.uc.pt/book?book=6,Organizações em transição: contributo da psicologia do trabalho e das organizações,0.0
,,,http://books.uc.pt/book?book=2,Reitorado I,0.0
,,,http://books.uc.pt/book?book=3,"Tarefa fechada e tarefa aberta: motivação, aprendizagem e acção",0.0
,,,http://books.uc.pt/book?book=1,Introdução à mecânica e a outros temas de medicina dentária,0.0
