id,created_at,updated_at,autorizado_em,file_id
1148,2023-05-28 21:49:55.000,2023-05-29 09:29:37.000,2023-05-29 09:29:37.000,9069
1149,2023-05-29 00:26:51.000,2023-05-29 09:29:41.000,2023-05-29 09:29:41.000,12916
1150,2023-05-29 08:16:30.000,2023-05-29 09:29:45.000,2023-05-29 09:29:45.000,6062
1151,2023-05-29 11:44:35.000,2023-05-29 13:31:30.000,2023-05-29 13:31:30.000,11894
1152,2023-05-29 12:45:10.000,2023-05-29 13:31:33.000,2023-05-29 13:31:33.000,9621
1153,2023-05-29 19:07:55.000,2023-05-29 21:20:16.000,2023-05-29 21:20:16.000,10749
1154,2023-05-29 19:58:59.000,2023-05-29 21:20:19.000,2023-05-29 21:20:19.000,10727
1155,2023-05-29 20:27:26.000,2023-05-29 21:20:24.000,2023-05-29 21:20:24.000,11899
1156,2023-05-30 07:43:21.000,2023-05-30 08:47:06.000,2023-05-30 08:47:06.000,2860
1157,2023-05-30 16:03:49.000,2023-05-30 16:05:05.000,2023-05-30 16:05:05.000,3323
1158,2023-05-30 16:09:49.000,2023-05-30 16:11:52.000,2023-05-30 16:11:51.000,2868
1159,2023-05-30 22:39:54.000,2023-05-31 05:22:35.000,2023-05-31 05:22:34.000,12028
1160,2023-05-31 08:37:35.000,2023-05-31 09:07:19.000,2023-05-31 09:07:19.000,5606
1161,2023-05-31 08:44:30.000,2023-05-31 09:12:21.000,2023-05-31 09:12:21.000,4584
1162,2023-05-31 10:30:39.000,2023-05-31 10:36:52.000,2023-05-31 10:36:52.000,2322
1163,2023-06-01 08:41:07.000,2023-06-01 08:46:55.000,2023-06-01 08:46:55.000,2338
1164,2023-06-01 09:56:06.000,2023-06-01 10:51:34.000,2023-06-01 10:51:34.000,12684
1165,2023-06-01 10:02:12.000,2023-06-01 10:51:39.000,2023-06-01 10:51:39.000,2304
1166,2023-06-01 10:55:07.000,2023-06-01 10:58:39.000,2023-06-01 10:58:39.000,2448
1167,2023-06-01 14:47:50.000,2023-06-01 15:01:33.000,2023-06-01 15:01:33.000,13636
1168,2023-06-01 15:29:11.000,2023-06-01 15:36:28.000,2023-06-01 15:36:28.000,4741
1169,2023-06-01 16:17:26.000,2023-06-01 16:38:28.000,2023-06-01 16:38:28.000,11826
1170,2023-06-02 11:07:04.000,2023-06-02 11:37:02.000,2023-06-02 11:37:01.000,13185
1171,2023-06-02 17:04:55.000,2023-06-02 17:05:33.000,2023-06-02 17:05:33.000,11216
1172,2023-06-02 21:49:45.000,2023-06-03 07:49:29.000,2023-06-03 07:49:28.000,2338
1173,2023-06-02 23:55:00.000,2023-06-03 07:49:33.000,2023-06-03 07:49:33.000,6774
1174,2023-06-03 15:54:18.000,2023-06-04 09:17:48.000,2023-06-04 09:17:48.000,9621
1175,2023-06-03 16:38:05.000,2023-06-04 09:18:48.000,2023-06-04 09:18:48.000,6749
1176,2023-06-03 17:25:44.000,2023-06-04 09:25:59.000,2023-06-04 09:25:59.000,14202
1177,2023-06-03 17:59:03.000,2023-06-04 09:26:08.000,2023-06-04 09:26:08.000,4641
1178,2023-06-03 18:15:34.000,2023-06-04 09:26:15.000,2023-06-04 09:26:14.000,14163
1179,2023-06-03 18:20:29.000,2023-06-04 09:26:22.000,2023-06-04 09:26:22.000,6174
1180,2023-06-04 08:00:03.000,2023-06-04 09:26:27.000,2023-06-04 09:26:27.000,2445
1181,2023-06-04 15:52:49.000,2023-06-04 20:41:12.000,2023-06-04 20:41:12.000,13154
1182,2023-06-04 17:20:42.000,2023-06-04 20:41:15.000,2023-06-04 20:41:15.000,6062
1183,2023-06-05 09:08:30.000,2023-06-05 09:12:44.000,2023-06-05 09:12:44.000,8204
1184,2023-06-05 10:31:43.000,2023-06-05 11:24:07.000,2023-06-05 11:24:07.000,5652
1185,2023-06-05 15:06:09.000,2023-06-05 15:43:30.000,2023-06-05 15:43:30.000,8421
1186,2023-06-05 16:14:30.000,2023-06-05 16:26:45.000,2023-06-05 16:26:45.000,2745
1187,2023-06-05 16:14:53.000,2023-06-05 16:26:49.000,2023-06-05 16:26:49.000,2753
1188,2023-06-05 17:26:56.000,2023-06-05 18:41:37.000,2023-06-05 18:41:37.000,2448
1189,2023-06-05 17:47:34.000,2023-06-05 18:41:42.000,2023-06-05 18:41:42.000,9159
1190,2023-06-05 17:59:51.000,2023-06-05 18:41:52.000,2023-06-05 18:41:52.000,2682
1191,2023-06-05 18:00:56.000,2023-06-05 18:41:55.000,2023-06-05 18:41:55.000,3242
1192,2023-06-05 20:08:56.000,2023-06-06 08:06:57.000,2023-06-06 08:06:57.000,13940
1193,2023-06-05 20:49:25.000,2023-06-06 08:07:00.000,2023-06-06 08:07:00.000,8793
1194,2023-06-06 09:10:06.000,2023-06-06 09:17:39.000,2023-06-06 09:17:39.000,9621
1195,2023-06-06 12:50:14.000,2023-06-06 13:40:05.000,2023-06-06 13:40:05.000,8455
1196,2023-06-06 14:23:44.000,2023-06-06 14:39:03.000,2023-06-06 14:39:02.000,8228
1197,2023-06-06 16:25:21.000,2023-06-06 16:33:53.000,2023-06-06 16:33:52.000,11908
1198,2023-06-06 18:28:10.000,2023-06-06 19:55:08.000,2023-06-06 19:55:08.000,5009
1199,2023-06-06 18:34:21.000,2023-06-06 19:55:11.000,2023-06-06 19:55:11.000,10164
1200,2023-06-06 18:35:00.000,2023-06-06 19:55:14.000,2023-06-06 19:55:14.000,4993
1201,2023-06-06 20:31:11.000,2023-06-07 08:06:03.000,2023-06-07 08:06:03.000,2338
1202,2023-06-06 20:36:48.000,2023-06-07 08:06:06.000,2023-06-07 08:06:06.000,2445
1203,2023-06-06 23:34:13.000,2023-06-07 08:06:10.000,2023-06-07 08:06:09.000,7159
1204,2023-06-07 01:15:36.000,2023-06-07 08:06:13.000,2023-06-07 08:06:13.000,10180
1205,2023-06-07 09:54:07.000,2023-06-07 10:21:52.000,2023-06-07 10:21:51.000,13817
1206,2023-06-07 10:21:55.000,2023-06-07 10:22:04.000,2023-06-07 10:22:04.000,13823
1207,2023-06-07 10:38:43.000,2023-06-07 10:39:25.000,2023-06-07 10:39:25.000,12325
1208,2023-06-07 10:38:58.000,2023-06-07 10:39:28.000,2023-06-07 10:39:28.000,12325
1209,2023-06-07 11:37:46.000,2023-06-07 11:53:30.000,2023-06-07 11:53:30.000,2851
1210,2023-06-07 16:54:01.000,2023-06-07 16:56:07.000,2023-06-07 16:56:07.000,5103
1211,2023-06-07 22:27:46.000,2023-06-08 08:30:23.000,2023-06-08 08:30:23.000,13710
1212,2023-06-08 10:22:19.000,2023-06-08 15:01:53.000,2023-06-08 15:01:53.000,6705
1213,2023-06-08 11:24:23.000,2023-06-08 15:01:56.000,2023-06-08 15:01:55.000,13208
1214,2023-06-08 13:33:42.000,2023-06-08 15:01:59.000,2023-06-08 15:01:59.000,5477
1215,2023-06-08 20:21:20.000,2023-06-08 22:09:19.000,2023-06-08 22:09:19.000,9573
1216,2023-06-08 21:27:59.000,2023-06-08 22:09:22.000,2023-06-08 22:09:22.000,3203
1217,2023-06-09 16:14:57.000,2023-06-09 17:09:34.000,2023-06-09 17:09:34.000,6103
1218,2023-06-10 09:02:47.000,2023-06-10 13:25:51.000,2023-06-10 13:25:51.000,10779
1219,2023-06-10 11:34:42.000,2023-06-10 13:26:16.000,2023-06-10 13:26:16.000,13476
1220,2023-06-10 16:20:47.000,2023-06-10 21:20:11.000,2023-06-10 21:20:11.000,6419
1221,2023-06-11 06:39:26.000,2023-06-11 09:10:03.000,2023-06-11 09:10:02.000,6062
1222,2023-06-11 11:39:17.000,2023-06-12 08:58:39.000,2023-06-12 08:58:38.000,2895
1223,2023-06-11 22:19:46.000,2023-06-12 08:58:45.000,2023-06-12 08:58:45.000,11862
1224,2023-06-12 00:56:45.000,2023-06-12 08:58:49.000,2023-06-12 08:58:49.000,2733
1225,2023-06-12 13:35:19.000,2023-06-12 14:00:21.000,2023-06-12 14:00:21.000,9227
1226,2023-06-12 17:19:38.000,2023-06-12 18:12:53.000,2023-06-12 18:12:53.000,11759
1227,2023-06-12 17:47:30.000,2023-06-12 18:12:56.000,2023-06-12 18:12:56.000,3393
1228,2023-06-12 21:13:16.000,2023-06-13 04:20:36.000,2023-06-13 04:20:36.000,10734
1229,2023-06-12 22:15:52.000,2023-06-13 04:20:40.000,2023-06-13 04:20:40.000,2338
1230,2023-06-13 10:25:22.000,2023-06-13 11:15:25.000,2023-06-13 11:15:25.000,3337
1231,2023-06-13 10:25:59.000,2023-06-13 11:15:29.000,2023-06-13 11:15:29.000,3317
1232,2023-06-13 10:26:29.000,2023-06-13 11:15:33.000,2023-06-13 11:15:32.000,3323
1233,2023-06-13 10:27:06.000,2023-06-13 11:15:36.000,2023-06-13 11:15:36.000,2718
1234,2023-06-13 10:29:05.000,2023-06-13 11:15:39.000,2023-06-13 11:15:39.000,3318
1235,2023-06-13 10:29:48.000,2023-06-13 11:15:44.000,2023-06-13 11:15:44.000,3216
1236,2023-06-13 10:30:26.000,2023-06-13 11:15:47.000,2023-06-13 11:15:47.000,3216
1237,2023-06-13 10:31:30.000,2023-06-13 11:15:50.000,2023-06-13 11:15:50.000,2868
1238,2023-06-13 10:32:02.000,2023-06-13 11:15:53.000,2023-06-13 11:15:53.000,3260
1239,2023-06-13 17:05:08.000,2023-06-13 21:51:44.000,2023-06-13 21:51:44.000,2895
1240,2023-06-13 17:20:28.000,2023-06-13 21:51:47.000,2023-06-13 21:51:47.000,2338
1241,2023-06-13 22:39:15.000,2023-06-14 06:31:51.000,2023-06-14 06:31:51.000,6679
1242,2023-06-14 10:39:35.000,2023-06-14 12:01:06.000,2023-06-14 12:01:06.000,2435
1243,2023-06-14 10:47:42.000,2023-06-14 12:01:10.000,2023-06-14 12:01:10.000,13084
1244,2023-06-14 11:12:42.000,2023-06-14 12:01:13.000,2023-06-14 12:01:13.000,13066
1245,2023-06-14 15:26:35.000,2023-06-14 15:57:18.000,2023-06-14 15:57:18.000,13402
1246,2023-06-14 16:46:55.000,2023-06-14 17:18:21.000,2023-06-14 17:18:21.000,2338
1247,2023-06-14 19:23:17.000,2023-06-15 05:37:20.000,2023-06-15 05:37:19.000,14147
1248,2023-06-14 20:48:27.000,2023-06-15 05:37:27.000,2023-06-15 05:37:27.000,12915
1249,2023-06-14 21:15:00.000,2023-06-15 05:37:31.000,2023-06-15 05:37:31.000,2338
1250,2023-06-14 23:20:05.000,2023-06-15 05:37:35.000,2023-06-15 05:37:35.000,13689
1251,2023-06-15 10:42:20.000,2023-06-15 11:09:17.000,2023-06-15 11:09:17.000,2324
1252,2023-06-15 11:18:45.000,2023-06-15 11:36:54.000,2023-06-15 11:36:54.000,2990
1253,2023-06-15 13:27:38.000,2023-06-15 13:57:56.000,2023-06-15 13:57:56.000,6062
1254,2023-06-15 13:46:05.000,2023-06-15 13:58:00.000,2023-06-15 13:58:00.000,10164
1255,2023-06-15 16:30:40.000,2023-06-15 16:30:59.000,2023-06-15 16:30:59.000,11826
1256,2023-06-15 16:56:38.000,2023-06-15 17:03:03.000,2023-06-15 17:03:02.000,11826
1257,2023-06-15 17:31:16.000,2023-06-16 08:35:44.000,2023-06-16 08:35:44.000,12788
1258,2023-06-15 19:24:31.000,2023-06-16 08:35:48.000,2023-06-16 08:35:48.000,8258
1259,2023-06-15 20:16:30.000,2023-06-16 08:35:56.000,2023-06-16 08:35:56.000,5721
1260,2023-06-15 23:28:03.000,2023-06-16 08:36:00.000,2023-06-16 08:36:00.000,2308
1261,2023-06-16 00:04:03.000,2023-06-16 08:36:04.000,2023-06-16 08:36:04.000,2662
1262,2023-06-16 00:48:46.000,2023-06-16 08:36:13.000,2023-06-16 08:36:13.000,13060
1263,2023-06-16 10:16:10.000,2023-06-16 10:36:28.000,2023-06-16 10:36:28.000,13221
1264,2023-06-16 10:59:07.000,2023-06-16 11:15:12.000,2023-06-16 11:15:12.000,8455
1265,2023-06-16 18:33:46.000,2023-06-17 07:57:34.000,2023-06-17 07:57:34.000,14230
1266,2023-06-17 10:51:22.000,2023-06-17 11:22:17.000,2023-06-17 11:22:17.000,2851
1267,2023-06-17 11:31:50.000,2023-06-17 11:55:45.000,2023-06-17 11:55:45.000,11894
1268,2023-06-17 17:30:31.000,2023-06-18 09:40:48.000,2023-06-18 09:40:48.000,5652
1269,2023-06-17 21:45:35.000,2023-06-18 09:40:51.000,2023-06-18 09:40:51.000,13476
1270,2023-06-17 22:46:50.000,2023-06-18 09:40:54.000,2023-06-18 09:40:54.000,11932
1271,2023-06-18 11:04:50.000,2023-06-18 15:26:39.000,2023-06-18 15:26:39.000,2851
1272,2023-06-18 11:47:32.000,2023-06-18 15:26:42.000,2023-06-18 15:26:42.000,2338
1273,2023-06-18 16:58:05.000,2023-06-19 08:43:11.000,2023-06-19 08:43:10.000,2743
1274,2023-06-18 23:04:05.000,2023-06-19 08:43:14.000,2023-06-19 08:43:14.000,5652
1275,2023-06-19 01:08:57.000,2023-06-19 08:43:19.000,2023-06-19 08:43:19.000,6320
1276,2023-06-19 12:24:49.000,2023-06-19 12:26:24.000,2023-06-19 12:26:24.000,12916
1277,2023-06-19 14:18:31.000,2023-06-19 14:58:33.000,2023-06-19 14:58:33.000,13586
1278,2023-06-19 14:50:30.000,2023-06-19 14:58:36.000,2023-06-19 14:58:36.000,2708
1279,2023-06-19 16:23:40.000,2023-06-19 16:33:53.000,2023-06-19 16:33:53.000,9626
1280,2023-06-19 16:31:29.000,2023-06-19 16:34:00.000,2023-06-19 16:34:00.000,2417
1281,2023-06-19 16:56:03.000,2023-06-19 17:11:25.000,2023-06-19 17:11:25.000,6003
1282,2023-06-19 17:47:45.000,2023-06-20 08:34:58.000,2023-06-20 08:34:58.000,7276
1283,2023-06-19 19:04:32.000,2023-06-20 08:35:02.000,2023-06-20 08:35:02.000,8421
1284,2023-06-19 20:02:24.000,2023-06-20 08:35:06.000,2023-06-20 08:35:06.000,12684
1285,2023-06-20 08:39:12.000,2023-06-20 08:40:00.000,2023-06-20 08:39:59.000,2326
1286,2023-06-20 11:41:43.000,2023-06-20 11:43:54.000,2023-06-20 11:43:54.000,11759
1287,2023-06-20 11:45:32.000,2023-06-20 11:47:20.000,2023-06-20 11:47:20.000,11804
1288,2023-06-20 11:47:27.000,2023-06-20 12:06:42.000,2023-06-20 12:06:42.000,11824
1289,2023-06-20 15:17:04.000,2023-06-20 15:17:30.000,2023-06-20 15:17:30.000,902
1290,2023-06-20 15:44:30.000,2023-06-20 15:50:34.000,2023-06-20 15:50:34.000,3186
1291,2023-06-20 19:34:35.000,2023-06-21 07:52:31.000,2023-06-21 07:52:31.000,9160
1292,2023-06-20 22:55:53.000,2023-06-21 07:52:35.000,2023-06-21 07:52:35.000,9621
1293,2023-06-21 09:10:02.000,2023-06-21 09:12:57.000,2023-06-21 09:12:57.000,5015
1294,2023-06-21 10:43:06.000,2023-06-21 10:56:37.000,2023-06-21 10:56:37.000,6174
1295,2023-06-21 13:23:35.000,2023-06-21 14:15:13.000,2023-06-21 14:15:13.000,12466
1296,2023-06-21 14:00:18.000,2023-06-21 14:15:17.000,2023-06-21 14:15:17.000,4256
1297,2023-06-21 16:28:17.000,2023-06-21 16:29:24.000,2023-06-21 16:29:24.000,2338
1298,2023-06-21 16:33:23.000,2023-06-21 16:36:40.000,2023-06-21 16:36:39.000,11887
1299,2023-06-21 16:34:34.000,2023-06-21 16:36:43.000,2023-06-21 16:36:43.000,8793
1300,2023-06-21 17:18:23.000,2023-06-21 20:01:12.000,2023-06-21 20:01:12.000,13767
1301,2023-06-21 19:34:28.000,2023-06-21 20:01:15.000,2023-06-21 20:01:15.000,8509
1302,2023-06-22 15:25:12.000,2023-06-22 15:38:32.000,2023-06-22 15:38:32.000,11805
1303,2023-06-22 15:33:45.000,2023-06-22 15:38:36.000,2023-06-22 15:38:36.000,7113
1304,2023-06-22 16:47:49.000,2023-06-22 16:52:34.000,2023-06-22 16:52:34.000,8622
1305,2023-06-22 21:13:36.000,2023-06-23 06:40:35.000,2023-06-23 06:40:35.000,5642
1306,2023-06-22 21:43:15.000,2023-06-23 06:40:39.000,2023-06-23 06:40:39.000,2306
1307,2023-06-22 21:43:24.000,2023-06-23 06:40:42.000,2023-06-23 06:40:42.000,2441
1308,2023-06-22 21:43:37.000,2023-06-23 06:40:45.000,2023-06-23 06:40:45.000,2445
1309,2023-06-23 01:30:22.000,2023-06-23 06:40:49.000,2023-06-23 06:40:48.000,2304
1310,2023-06-23 14:57:05.000,2023-06-23 15:16:58.000,2023-06-23 15:16:57.000,9621
1311,2023-06-23 15:30:46.000,2023-06-23 16:22:45.000,2023-06-23 16:22:44.000,3390
1312,2023-06-23 15:56:50.000,2023-06-23 16:22:50.000,2023-06-23 16:22:50.000,3011
1313,2023-06-23 18:13:27.000,2023-06-23 18:33:15.000,2023-06-23 18:33:15.000,2855
1314,2023-06-24 00:17:24.000,2023-06-24 09:05:50.000,2023-06-24 09:05:50.000,13695
1315,2023-06-24 01:33:16.000,2023-06-24 09:05:53.000,2023-06-24 09:05:53.000,9621
1316,2023-06-24 16:13:24.000,2023-06-24 16:26:21.000,2023-06-24 16:26:21.000,14113
1317,2023-06-24 16:33:13.000,2023-06-25 08:28:38.000,2023-06-25 08:28:38.000,6062
1318,2023-06-24 16:36:26.000,2023-06-25 08:28:41.000,2023-06-25 08:28:41.000,9621
1319,2023-06-24 18:42:34.000,2023-06-25 08:28:45.000,2023-06-25 08:28:45.000,7360
1320,2023-06-24 20:35:20.000,2023-06-25 08:28:48.000,2023-06-25 08:28:48.000,14114
1321,2023-06-24 20:36:45.000,2023-06-25 08:28:51.000,2023-06-25 08:28:51.000,2052
1322,2023-06-25 01:12:59.000,2023-06-25 08:28:54.000,2023-06-25 08:28:53.000,2683
1323,2023-06-25 07:54:52.000,2023-06-25 08:28:57.000,2023-06-25 08:28:57.000,12916
1324,2023-06-25 11:14:46.000,2023-06-25 12:27:33.000,2023-06-25 12:27:33.000,11717
1325,2023-06-25 11:30:09.000,2023-06-25 12:27:40.000,2023-06-25 12:27:40.000,3029
1326,2023-06-25 12:56:13.000,2023-06-25 14:04:30.000,2023-06-25 14:04:30.000,9626
1327,2023-06-25 13:11:02.000,2023-06-25 14:04:33.000,2023-06-25 14:04:33.000,3294
1328,2023-06-25 18:18:37.000,2023-06-26 06:23:48.000,2023-06-26 06:23:48.000,4565
1329,2023-06-25 18:26:58.000,2023-06-26 06:23:51.000,2023-06-26 06:23:51.000,10313
1330,2023-06-26 03:40:57.000,2023-06-26 06:23:55.000,2023-06-26 06:23:55.000,4028
1331,2023-06-26 09:45:38.000,2023-06-26 10:11:15.000,2023-06-26 10:11:14.000,14136
1332,2023-06-26 10:53:41.000,2023-06-26 10:54:00.000,2023-06-26 10:53:59.000,9621
1333,2023-06-26 11:26:08.000,2023-06-26 11:39:46.000,2023-06-26 11:39:46.000,6215
1334,2023-06-26 12:16:21.000,2023-06-26 12:43:31.000,2023-06-26 12:43:31.000,8498
1335,2023-06-26 12:17:24.000,2023-06-26 12:44:29.000,2023-06-26 12:44:29.000,8498
1336,2023-06-26 12:18:09.000,2023-06-26 12:44:38.000,2023-06-26 12:44:38.000,8498
1337,2023-06-26 12:19:33.000,2023-06-26 12:44:46.000,2023-06-26 12:44:46.000,8498
1338,2023-06-26 14:54:05.000,2023-06-26 15:50:14.000,2023-06-26 15:50:14.000,2855
1339,2023-06-26 16:43:35.000,2023-06-26 16:59:16.000,2023-06-26 16:59:16.000,11940
1340,2023-06-26 18:18:42.000,2023-06-26 22:05:17.000,2023-06-26 22:05:17.000,2338
1341,2023-06-26 18:58:21.000,2023-06-26 22:05:21.000,2023-06-26 22:05:21.000,2338
1342,2023-06-26 19:10:52.000,2023-06-26 22:05:25.000,2023-06-26 22:05:25.000,2186
1343,2023-06-26 19:15:04.000,2023-06-26 22:05:29.000,2023-06-26 22:05:29.000,11894
1344,2023-06-26 22:33:08.000,2023-06-27 08:29:02.000,2023-06-27 08:29:01.000,3176
1345,2023-06-26 23:04:37.000,2023-06-27 08:29:05.000,2023-06-27 08:29:05.000,12269
1346,2023-06-27 09:24:13.000,2023-06-27 09:25:44.000,2023-06-27 09:25:44.000,11826
1347,2023-06-27 09:29:10.000,2023-06-27 09:35:15.000,2023-06-27 09:35:15.000,2851
1348,2023-06-27 11:08:21.000,2023-06-27 11:13:34.000,2023-06-27 11:13:34.000,11311
1349,2023-06-27 11:50:35.000,2023-06-27 11:50:59.000,2023-06-27 11:50:59.000,2303
1350,2023-06-27 13:51:12.000,2023-06-27 14:18:39.000,2023-06-27 14:18:39.000,3637
1351,2023-06-27 13:51:35.000,2023-06-27 14:19:07.000,2023-06-27 14:19:07.000,3637
1352,2023-06-27 14:12:48.000,2023-06-27 14:18:45.000,2023-06-27 14:18:45.000,3317
1353,2023-06-27 14:13:49.000,2023-06-27 14:18:54.000,2023-06-27 14:18:54.000,5567
1354,2023-06-27 15:29:43.000,2023-06-27 16:22:30.000,2023-06-27 16:22:30.000,7606
1355,2023-06-27 16:01:52.000,2023-06-27 16:22:33.000,2023-06-27 16:22:33.000,2308
1356,2023-06-27 16:53:54.000,2023-06-27 16:55:12.000,2023-06-27 16:55:12.000,12763
1357,2023-06-27 21:55:12.000,2023-06-28 05:24:36.000,2023-06-28 05:24:35.000,3404
1358,2023-06-28 08:45:30.000,2023-06-28 08:50:17.000,2023-06-28 08:50:17.000,3503
1359,2023-06-28 12:56:04.000,2023-06-28 13:54:15.000,2023-06-28 13:54:15.000,2338
1360,2023-06-28 17:58:43.000,2023-06-28 18:40:33.000,2023-06-28 18:40:33.000,9454
1361,2023-06-28 20:21:57.000,2023-06-29 06:13:44.000,2023-06-29 06:13:43.000,3503
1362,2023-06-28 21:41:46.000,2023-06-29 06:13:47.000,2023-06-29 06:13:47.000,5015
1363,2023-06-29 14:22:39.000,2023-06-29 14:27:10.000,2023-06-29 14:27:10.000,11826
1364,2023-06-29 15:02:49.000,2023-06-29 15:07:02.000,2023-06-29 15:07:02.000,2641
1365,2023-06-29 15:03:08.000,2023-06-29 15:07:06.000,2023-06-29 15:07:06.000,2647
1366,2023-06-29 15:03:15.000,2023-06-29 15:07:10.000,2023-06-29 15:07:09.000,2651
1367,2023-06-29 16:26:47.000,2023-06-29 16:38:36.000,2023-06-29 16:38:36.000,12060
1368,2023-06-29 17:58:02.000,2023-06-30 08:08:15.000,2023-06-30 08:08:14.000,8086
1369,2023-06-29 18:42:58.000,2023-06-30 08:08:19.000,2023-06-30 08:08:19.000,4847
1370,2023-06-29 19:36:56.000,2023-06-30 08:08:23.000,2023-06-30 08:08:23.000,7806
1371,2023-06-29 23:26:48.000,2023-06-30 08:08:33.000,2023-06-30 08:08:33.000,5523
1372,2023-06-30 02:41:06.000,2023-06-30 08:08:39.000,2023-06-30 08:08:39.000,8037
1373,2023-06-30 02:44:33.000,2023-06-30 08:08:45.000,2023-06-30 08:08:45.000,8039
1374,2023-06-30 07:31:59.000,2023-06-30 08:08:58.000,2023-06-30 08:08:57.000,9640
1375,2023-06-30 07:32:16.000,2023-06-30 08:09:05.000,2023-06-30 08:09:05.000,9644
1376,2023-06-30 08:28:34.000,2023-06-30 08:39:07.000,2023-06-30 08:39:07.000,11894
1377,2023-06-30 16:42:02.000,2023-07-01 15:40:04.000,2023-07-01 15:40:04.000,8793
1378,2023-06-30 18:32:49.000,2023-07-01 15:40:08.000,2023-07-01 15:40:08.000,12060
1379,2023-06-30 19:18:54.000,2023-07-01 15:40:12.000,2023-07-01 15:40:12.000,6244
1380,2023-06-30 19:23:17.000,2023-07-01 15:40:15.000,2023-07-01 15:40:15.000,13818
1381,2023-06-30 19:23:51.000,2023-07-01 15:40:20.000,2023-07-01 15:40:20.000,6159
1382,2023-06-30 19:24:12.000,2023-07-01 15:40:22.000,2023-07-01 15:40:22.000,6165
1383,2023-06-30 19:24:31.000,2023-07-01 15:40:25.000,2023-07-01 15:40:25.000,2615
1384,2023-06-30 19:24:43.000,2023-07-01 15:40:30.000,2023-07-01 15:40:30.000,2912
1385,2023-06-30 19:24:55.000,2023-07-01 15:40:34.000,2023-07-01 15:40:34.000,3116
1386,2023-06-30 19:25:11.000,2023-07-01 15:40:37.000,2023-07-01 15:40:37.000,3116
1387,2023-06-30 19:25:22.000,2023-07-01 15:40:40.000,2023-07-01 15:40:40.000,3283
1388,2023-06-30 19:25:33.000,2023-07-01 15:40:43.000,2023-07-01 15:40:43.000,3875
1389,2023-06-30 19:25:47.000,2023-07-01 15:40:46.000,2023-07-01 15:40:46.000,7710
1390,2023-06-30 19:25:58.000,2023-07-01 15:40:50.000,2023-07-01 15:40:50.000,11881
1391,2023-07-01 00:38:53.000,2023-07-01 15:40:53.000,2023-07-01 15:40:53.000,11097
1392,2023-07-01 11:04:59.000,2023-07-01 15:40:56.000,2023-07-01 15:40:56.000,11286
1393,2023-07-01 14:48:11.000,2023-07-01 15:40:59.000,2023-07-01 15:40:59.000,10036
1394,2023-07-01 18:32:22.000,2023-07-02 10:51:49.000,2023-07-02 10:51:49.000,14195
1395,2023-07-01 23:26:23.000,2023-07-02 10:51:52.000,2023-07-02 10:51:52.000,13025
1396,2023-07-01 23:53:12.000,2023-07-02 10:51:56.000,2023-07-02 10:51:56.000,5942
1397,2023-07-02 10:37:43.000,2023-07-02 10:51:59.000,2023-07-02 10:51:59.000,2851
1398,2023-07-02 12:31:11.000,2023-07-03 15:06:49.000,2023-07-03 15:06:49.000,11887
1399,2023-07-02 14:03:13.000,2023-07-03 15:06:52.000,2023-07-03 15:06:52.000,13528
1400,2023-07-03 04:16:36.000,2023-07-03 15:06:56.000,2023-07-03 15:06:56.000,6296
1401,2023-07-03 07:20:08.000,2023-07-03 15:06:59.000,2023-07-03 15:06:59.000,11968
1402,2023-07-03 09:18:33.000,2023-07-03 15:07:02.000,2023-07-03 15:07:02.000,10930
1403,2023-07-03 11:15:42.000,2023-07-03 15:07:05.000,2023-07-03 15:07:04.000,9565
1404,2023-07-03 11:46:25.000,2023-07-03 15:07:07.000,2023-07-03 15:07:07.000,2990
1405,2023-07-03 12:09:46.000,2023-07-03 15:07:10.000,2023-07-03 15:07:10.000,8455
1406,2023-07-03 15:19:39.000,2023-07-03 16:02:03.000,2023-07-03 16:02:03.000,5652
1407,2023-07-03 20:48:43.000,2023-07-03 21:22:16.000,2023-07-03 21:22:16.000,10949
1408,2023-07-04 10:33:54.000,2023-07-04 11:39:24.000,2023-07-04 11:39:24.000,2338
1409,2023-07-04 13:24:22.000,2023-07-04 13:52:51.000,2023-07-04 13:52:51.000,9622
1410,2023-07-04 14:35:42.000,2023-07-04 15:16:42.000,2023-07-04 15:16:42.000,6458
1411,2023-07-04 14:45:09.000,2023-07-04 15:16:45.000,2023-07-04 15:16:45.000,6389
1412,2023-07-04 14:47:58.000,2023-07-04 15:16:49.000,2023-07-04 15:16:49.000,6295
1413,2023-07-04 14:49:29.000,2023-07-04 15:16:52.000,2023-07-04 15:16:52.000,6284
1414,2023-07-04 15:29:41.000,2023-07-04 15:36:46.000,2023-07-04 15:36:46.000,2091
1415,2023-07-04 16:07:25.000,2023-07-04 16:35:18.000,2023-07-04 16:35:18.000,5652
1416,2023-07-04 16:20:24.000,2023-07-04 16:35:22.000,2023-07-04 16:35:21.000,14150
1417,2023-07-04 18:25:17.000,2023-07-05 09:16:56.000,2023-07-05 09:16:55.000,11795
1418,2023-07-04 22:02:18.000,2023-07-05 09:16:59.000,2023-07-05 09:16:59.000,6017
1419,2023-07-04 22:03:59.000,2023-07-05 09:17:03.000,2023-07-05 09:17:03.000,6006
1420,2023-07-04 22:07:25.000,2023-07-05 09:17:08.000,2023-07-05 09:17:08.000,6140
1421,2023-07-05 09:25:20.000,2023-07-05 09:33:40.000,2023-07-05 09:33:40.000,2895
